Account,Header Code/Type ,Document Number,Date,PO#,Original Invoice Amount,Current Total Open Amount,Acme Customer Number,Ship To Network Number
120,RI,INV155598,07/03/2024,ORIOL07691,4079.11,.00,572757,572061757
120,RI,INV155683,07/03/2024,B04610051073,1496.08,.00,406315,461406315
120,RI,INV155691,07/03/2024,57437788,3030.38,.00,432010,432053012
120,RI,INV155695,07/03/2024,57379027,102.44,.00,449440,449054440
120,RI,INV155696,07/03/2024,56453014,150.69,.00,449440,449054440
120,RI,INV155828,07/03/2024,B04610051068,1260.59,.00,461130,461021030
120,RI,INV155831,07/03/2024,57420895,198.53,.00,449162,449049162
120,RI,INV155841,07/03/2024,57378994,102.44,.00,449441,449054441
120,RI,INV155855,07/03/2024,57438357,952.49,.00,391275,438020348
120,RI,INV155858,07/03/2024,57436115,3464.35,.00,432109,432153009
120,RI,INV155861,07/03/2024,57396769,5.34,.00,391275,438020348
120,RI,INV155914,07/03/2024,B04610050897,34.82,.00,461122,461129122
120,RI,INV155930,07/03/2024,B04610051046,54.87,.00,461147,461015147
120,RI,INV155941,07/03/2024,B04610050982,532.60,.00,461147,461015147
120,RI,INV155955,07/03/2024,B05540000628,3375.55,.00,5540138,554000138
120,RI,INV155957,07/03/2024,B05540000629,1648.88,.00,5540120,554000120
120,RI,INV155959,07/03/2024,B05540000635,841.89,.00,5540148,554000148
120,RI,INV155960,07/03/2024,B05540000631,1326.37,.00,5540147,554000147
120,RI,INV155961,07/03/2024,7/2/24 BRK,1780.95,.00,5540129,554000129
120,RI,INV155962,07/03/2024,7/2/24 MM,713.33,.00,5540142,554000142
120,RI,INV155963,07/03/2024,B05540000634,581.74,.00,5540111,554000111
120,RI,INV155964,07/03/2024,UTC_07/01,612.40,.00,5540150,554000150
120,RI,INV155965,07/03/2024,B05540000630,1645.26,.00,5540123,554000123
120,RI,INV156490,07/03/2024,B05540000633,1331.29,.00,5540149,554000149
120,RI,INV157004,07/03/2024,BRIAN BERNER,2576.00,.00,920019,92000008
120,RI,INV157642,07/03/2024,547292,3301.80,.00,920009,92000009
120,RI,INV155980,07/05/2024,B04610051137,325.62,.00,461407,461022407
120,RI,INV155986,07/05/2024,B04610051142,1450.74,.00,62140,461018974
120,RI,INV155987,07/05/2024,B04610051105,1306.52,.00,461030,461019030
120,RI,INV155988,07/05/2024,B04610051130,311.02,.00,461691,461008691
120,RI,INV155989,07/05/2024,B04610051096,786.17,.00,461053,461008053
120,RI,INV155990,07/05/2024,B04610051100,1117.24,.00,716507,461019406
120,RI,INV155991,07/05/2024,B04610051101,2069.43,.00,101889,461008096
120,RI,INV155996,07/05/2024,B04610051147,1214.10,.00,461803,461019803
120,RI,INV156000,07/05/2024,B05760008322,794.59,.00,576820,576000820
120,RI,INV156013,07/05/2024,57456658,12124.28,.00,168564,438021022
120,RI,INV156027,07/05/2024,57418261,252.86,.00,449903,449044903
120,RI,INV156029,07/05/2024,B04610051080,541.08,.00,509001,461509001
120,RI,INV156031,07/05/2024,B04610051088,1026.11,.00,461011,461017011
120,RI,INV156035,07/05/2024,B04610051118,684.42,.00,461702,461018702
120,RI,INV156038,07/05/2024,B04610051106,1767.86,.00,262753,461019901
120,RI,INV156045,07/05/2024,57453830,1774.93,.00,449502,449552802
120,RI,INV156047,07/05/2024,57453058,2529.48,.00,449402,
120,RI,INV156053,07/05/2024,B04610051145,1191.59,.00,812120,461812120
120,RI,INV156054,07/05/2024,B04610051122,2075.89,.00,461701,461017601
120,RI,INV156055,07/05/2024,B04610051157,2029.45,.00,955264,461018052
120,RI,INV156071,07/05/2024,B04610051099,1844.85,.00,406314,461406314
120,RI,INV156085,07/05/2024,57454216,1283.34,.00,441860,440061860
120,RI,INV156086,07/05/2024,B04610051146,812.94,.00,633233,461020165
120,RI,INV156087,07/05/2024,B04610051111,1148.18,.00,461171,461020171
120,RI,INV156089,07/05/2024,B02950002747,2791.23,.00,499301,295000057
120,RI,INV156090,07/05/2024,B04610051139,1682.72,.00,765956,461020155
120,RI,INV156097,07/05/2024,NATS0000029701,301.29,.00,278496,572020003
120,RI,INV156102,07/05/2024,NATS0000029737,113.69,.00,278496,
120,RI,INV156104,07/05/2024,57272225,179.70,.00,449010,449010000
120,RI,INV156106,07/05/2024,57381630,135.15,.00,449010,449010000
120,RI,INV156107,07/05/2024,B04610051107,747.09,.00,765955,461023327
120,RI,INV156111,07/05/2024,B04610051082,1044.11,.00,272617,461023666
120,RI,INV156123,07/05/2024,NATS0000029671,256.31,.00,278496,572020003
120,RI,INV156124,07/05/2024,B04610051124,313.55,.00,461834,461023834
120,RI,INV156125,07/05/2024,B04610051131,560.38,.00,461002,461023112
120,RI,INV156127,07/05/2024,B04610051102,752.95,.00,366744,461023113
120,RI,INV156129,07/05/2024,EVS,581.65,.00,323670,323394670
120,RI,INV156135,07/05/2024,57452710,664.94,.00,432013,432053005
120,RI,INV156137,07/05/2024,B04060002870,780.16,.00,406005,406000009
120,RI,INV156138,07/05/2024,B04610051085,894.06,.00,62139,461019462
120,RI,INV156142,07/05/2024,B04610051078,1058.08,.00,580102,461580102
120,RI,INV156146,07/05/2024,57452949,86.25,.00,432013,432053005
120,RI,INV156147,07/05/2024,57452819,2361.14,.00,432012,432053004
120,RI,INV156151,07/05/2024,57452719,57.75,.00,432013,432053005
120,RI,INV156153,07/05/2024,B04610051143,3614.42,.00,461014,461021014
120,RI,INV156154,07/05/2024,B04610051140,22.28,.00,461003,461019064
120,RI,INV156155,07/05/2024,B04610051083,483.89,.00,461003,461019064
120,RI,INV156156,07/05/2024,57452722,63.71,.00,432012,432053004
120,RI,INV156181,07/05/2024,0047,54.40,.00,499301,
120,RI,INV156182,07/05/2024,57437805,1902.11,.00,736438,438032093
120,RI,INV156190,07/05/2024,3122,719.22,.00,499301,295003122
120,RI,INV156192,07/05/2024,57461469,1719.66,.00,571300,438022241
120,RI,INV156194,07/05/2024,B04610050871,179.65,.00,407301,461021042
120,RI,INV156202,07/05/2024,57414810,2449.98,.00,432011,432052999
120,RI,INV156206,07/05/2024,B04610051095,1359.16,.00,407301,461021042
120,RI,INV156216,07/05/2024,B04610051117,1141.69,.00,326180,461326180
120,RI,INV156232,07/05/2024,B04610051114,1813.06,.00,739888,461739888
120,RI,INV156236,07/05/2024,B04610051149,2257.28,.00,461874,461020874
120,RI,INV156254,07/05/2024,B04610051155,1779.04,.00,461801,461021801
120,RI,INV156267,07/05/2024,B04610051087,1607.32,.00,461971,461019971
120,RI,INV156268,07/05/2024,B04610051086,1284.83,.00,461601,461020601
120,RI,INV156270,07/05/2024,57456867,651.65,.00,432019,432053000
120,RI,INV156275,07/05/2024,57454189,772.07,.00,438593,438122593
120,RI,INV156295,07/05/2024,Paper Towel Dispenser,.02,.00,309254,461020852
120,RI,INV156315,07/05/2024,B04610051109,1518.53,.00,309254,461020852
120,RI,INV156317,07/05/2024,Lauren,243.44,.00,671683,631004513
120,RI,INV156321,07/05/2024,eugenia,817.78,.00,979400,041040047
120,RI,INV156340,07/05/2024,B04610051125,659.33,.00,914103,461021117
120,RI,INV156351,07/05/2024,B02950002748,1262.24,.00,499301,295003130
120,RI,INV156358,07/05/2024,ORIOL07678,1657.23,.00,572757,572061757
120,RI,INV156359,07/05/2024,ORIOL07716,5610.25,.00,572757,572061757
120,RI,INV156363,07/05/2024,B04610051089,507.79,.00,461204,461021204
120,RI,INV156366,07/05/2024,B04610051092,1757.99,.00,914102,461021740
120,RI,INV156367,07/05/2024,B04610051091,573.93,.00,309253,461309253
120,RI,INV156371,07/05/2024,ORIOL07698,11.62,.00,572757,572061757
120,RI,INV156372,07/05/2024,57412966,302.35,.00,449460,
120,RI,INV156379,07/05/2024,ORIOL07725,2404.54,.00,572757,572061757
120,RI,INV156392,07/05/2024,B04610051132,1527.24,.00,461157,461021157
120,RI,INV156403,07/05/2024,B04610051110,991.21,.00,545313,461545313
120,RI,INV156404,07/05/2024,ORIOL07739,15.14,.00,572757,572061757
120,RI,INV156405,07/05/2024,B04610051153,726.86,.00,461130,461021030
120,RI,INV156412,07/05/2024,B04610051133,408.59,.00,958980,461022192
120,RI,INV156426,07/05/2024,B04610051134,434.35,.00,461157,461021157
120,RI,INV156435,07/05/2024,B04610051112,1082.68,.00,461074,461021704
120,RI,INV156436,07/05/2024,B04610051103,1020.53,.00,632334,461022315
120,RI,INV156439,07/05/2024,B04610051127,1214.70,.00,194660,461194660
120,RI,INV156441,07/05/2024,57448817,3259.87,.00,432018,432053003
120,RI,INV156442,07/05/2024,B04610051138,1222.84,.00,556807,461556807
120,RI,INV156443,07/05/2024,ORIOL07738,774.48,.00,572757,572061757
120,RI,INV156450,07/05/2024,B04610051115,989.20,.00,328321,461328321
120,RI,INV156477,07/05/2024,57418647,10797.69,.00,449956,449000956
120,RI,INV156485,07/05/2024,B04610050886,2322.08,.00,262755,461021054
120,RI,INV156486,07/05/2024,B04610050348,76.43,.00,262755,461021054
120,RI,INV156491,07/05/2024,B05540000639,811.23,.00,5540110,554000110
120,RI,INV156492,07/05/2024,B05540000638,237.40,.00,5540140,554000140
120,RI,INV156493,07/05/2024,B05540000636,1824.99,.00,5540139,554000139
120,RI,INV156494,07/05/2024,B05540000640,724.49,.00,5540144,554000144
120,RI,INV156495,07/05/2024,B05540000637,1298.29,.00,5540112,554000112
120,RI,INV156592,07/05/2024,B04610051159,34.40,.00,461471,461134471
120,RI,INV156529,07/08/2024,NATS0000029740,1935.56,.00,278496,572020003
120,RI,INV156531,07/08/2024,NATS0000029746,4841.89,.00,278496,572020003
120,RI,INV156532,07/08/2024,- None -,497.84,.00,461204,461021204
120,RI,INV156533,07/08/2024,NATS0000029752,4605.53,.00,278496,572020003
120,RI,INV156535,07/08/2024,NATS0000029779,1063.08,.00,278496,572020003
120,RI,INV156547,07/08/2024,- None -,56.60,.00,461130,461021030
120,RI,INV156627,07/08/2024,57382786,61.84,.00,449523,449000523
120,RI,INV156638,07/08/2024,57452561,4431.52,.00,449523,449000523
120,RI,INV156641,07/08/2024,3530449,442.19,.00,646053,323393940
120,RI,INV156651,07/08/2024,57462954,4713.49,.00,449010,449010000
120,RI,INV156654,07/08/2024,B04610051183,800.91,.00,367090,461022901
120,RI,INV156657,07/08/2024,B04610051176,995.60,.00,272618,461023602
120,RI,INV156660,07/08/2024,B04610051195,1035.41,.00,272617,461023666
120,RI,INV156676,07/08/2024,B04610051181,2034.87,.00,765955,461023327
120,RI,INV156678,07/08/2024,B04610051174,858.43,.00,461004,461023502
120,RI,INV156679,07/08/2024,B04610051173,1665.69,.00,772617,461772617
120,RI,INV156683,07/08/2024,B04610051200,1283.82,.00,862385,461022033
120,RI,INV156685,07/08/2024,57475889,1782.01,.00,441860,440061860
120,RI,INV156687,07/08/2024,57284799,204.28,.00,331000,438022221
120,RI,INV156714,07/08/2024,3122,459.61,.00,499301,295003122
120,RI,INV156715,07/08/2024,57480675,42.15,.00,736438,438032093
120,RI,INV156719,07/08/2024,57478159,1227.43,.00,736438,438032093
120,RI,INV156727,07/08/2024,B04610051186,1354.16,.00,632334,461022315
120,RI,INV156731,07/08/2024,NATS0000029336,822.67,.00,278496,572020003
120,RI,INV156734,07/08/2024,NATS0000029501,234.65,.00,278496,572020003
120,RI,INV156735,07/08/2024,57379370,75.34,.00,449282,449049282
120,RI,INV156739,07/08/2024,ORIOL07756,718.42,.00,572757,572061757
120,RI,INV156745,07/08/2024,57469553,1126.37,.00,432017,432053001
120,RI,INV156748,07/08/2024,NATS0000029795,793.44,.00,278496,572020003
120,RI,INV156749,07/08/2024,57476469,758.18,.00,432017,432053001
120,RI,INV156756,07/08/2024,NATS0000029800,2005.52,.00,278496,572020003
120,RI,INV156771,07/08/2024,B04610051169,2714.01,.00,262753,461019901
120,RI,INV156772,07/08/2024,B04610051185,1101.98,.00,461971,461019971
120,RI,INV156779,07/08/2024,57420895,4888.71,.00,449162,449049162
120,RI,INV156793,07/08/2024,57479592,925.27,.00,391275,438020348
120,RI,INV156817,07/08/2024,57477161,152.02,.00,432012,432053004
120,RI,INV156818,07/08/2024,57477549,1831.49,.00,432012,432053004
120,RI,INV156828,07/08/2024,57475727,331.25,.00,432012,432053004
120,RI,INV156832,07/08/2024,B04610051196,1975.31,.00,461803,461019803
120,RI,INV156852,07/08/2024,0015,384.93,.00,499301,295000015
120,RI,INV156855,07/08/2024,FILL IN,1182.00,.00,406315,461406315
120,RI,INV156863,07/08/2024,57478236,137.63,.00,432011,432052999
120,RI,INV156864,07/08/2024,57414810,34.85,.00,432011,432052999
120,RI,INV156865,07/08/2024,57475670,1928.76,.00,432010,432053012
120,RI,INV156871,07/08/2024,FILL IN,1501.39,.00,739888,461739888
120,RI,INV156880,07/08/2024,57418647,2832.07,.00,449956,449000956
120,RI,INV156882,07/08/2024,B04610051189,23.06,.00,406315,461406315
120,RI,INV156883,07/08/2024,B04610051202,73.65,.00,739888,461739888
120,RI,INV156885,07/08/2024,B04610051207,118.18,.00,406315,461406315
120,RI,INV156889,07/08/2024,B04610051170,2086.63,.00,406315,461406315
120,RI,INV156895,07/08/2024,57419960,102.44,.00,449936,449051936
120,RI,INV156919,07/08/2024,- None -,1134.53,.00,461157,461021157
120,RI,INV156920,07/08/2024,57477265,544.30,.00,432016,432053006
120,RI,INV156927,07/08/2024,ORD7/4,1546.70,.00,5540100,554000100
120,RI,INV156928,07/08/2024,B05540000646,1471.77,.00,5540122,554000122
120,RI,INV156929,07/08/2024,B05540000643,1821.16,.00,5540117,554000117
120,RI,INV156930,07/08/2024,B07052024,854.30,.00,5540107,554000107
120,RI,INV156931,07/08/2024,B05540000641,700.99,.00,5540136,554000136
120,RI,INV156932,07/08/2024,B05540000644,2140.94,.00,5540116,554000116
120,RI,INV156951,07/08/2024,containers,142.80,.00,958980,461022192
120,RI,INV157064,07/08/2024,H7525,1156.68,.00,5540153,554000153
120,RI,INV157068,07/08/2024,7.5.24,3936.76,.00,5540101,554000101
120,RI,INV157070,07/09/2024,Red squeeze bottles,34.68,.00,652927,461152927
120,RI,INV157082,07/09/2024,B04610051264,1274.82,.00,461073,461024073
120,RI,INV157086,07/09/2024,B04610051235,1195.08,.00,461502,461024502
120,RI,INV157096,07/09/2024,7/9,1886.56,.00,722611,
120,RI,INV157103,07/09/2024,B04610051272,1544.52,.00,406314,461406314
120,RI,INV157107,07/09/2024,57500257,7427.74,.00,449302,449352802
120,RI,INV157113,07/09/2024,57500712,6420.21,.00,449402,
120,RI,INV157118,07/09/2024,B04610051266,3412.63,.00,101889,461008096
120,RI,INV157119,07/09/2024,B04610051227,767.54,.00,716507,461019406
120,RI,INV157120,07/09/2024,B04610051281,2369.76,.00,461691,461008691
120,RI,INV157122,07/09/2024,B04610051295,2192.03,.00,461053,461008053
120,RI,INV157123,07/09/2024,B04610051291,1558.00,.00,62140,461018974
120,RI,INV157125,07/09/2024,B04610051257,2908.47,.00,461701,461017601
120,RI,INV157126,07/09/2024,B04610051218,20.84,.00,461011,461017011
120,RI,INV157127,07/09/2024,B04610051306,1962.23,.00,812120,461812120
120,RI,INV157130,07/09/2024,B04610051301,1049.28,.00,461011,461017011
120,RI,INV157131,07/09/2024,57486263,1612.50,.00,441862,440161860
120,RI,INV157135,07/09/2024,B04610051228,1492.52,.00,765956,461020155
120,RI,INV157137,07/09/2024,B04610051268,879.97,.00,955264,461018052
120,RI,INV157139,07/09/2024,B04610051241,3100.07,.00,509001,461509001
120,RI,INV157141,07/09/2024,B04610051221,2171.87,.00,461702,461018702
120,RI,INV157143,07/09/2024,57498305,2258.87,.00,449481,449022481
120,RI,INV157147,07/09/2024,B04610051225,8.86,.00,461702,461018702
120,RI,INV157149,07/09/2024,57484940,1025.02,.00,440995,440157995
120,RI,INV157150,07/09/2024,B04610051276,2453.05,.00,632333,461017112
120,RI,INV157155,07/09/2024,B04610051312,3983.35,.00,633233,461020165
120,RI,INV157163,07/09/2024,57497695,903.99,.00,33047,438044177
120,RI,INV157166,07/09/2024,1370,546.94,.00,499301,295001370
120,RI,INV157171,07/09/2024,57480667,2923.50,.00,434001,434011464
120,RI,INV157172,07/09/2024,B04610051244,3031.43,.00,580102,461580102
120,RI,INV157173,07/09/2024,B04610051260,1150.69,.00,62139,461019462
120,RI,INV157183,07/09/2024,NATS0000029775,210.40,.00,278496,572020003
120,RI,INV157204,07/09/2024,B04610051275,1143.20,.00,958980,461022192
120,RI,INV157207,07/09/2024,NATS0000029839,405.00,.00,278496,572020003
120,RI,INV157211,07/09/2024,DCUNI07919,2568.65,.00,108003,572036578
120,RI,INV157214,07/09/2024,DCUNI07956,803.23,.00,108003,572036578
120,RI,INV157216,07/09/2024,NATS00000029914,432.48,.00,278496,572020003
120,RI,INV157217,07/09/2024,NATS0000029912,64.87,.00,278496,572020003
120,RI,INV157219,07/09/2024,064230,514.83,.00,694014,694000014
120,RI,INV157220,07/09/2024,NATS0000029824,237.96,.00,278496,572020003
120,RI,INV157223,07/09/2024,B04610051273,1186.16,.00,328321,461328321
120,RI,INV157224,07/09/2024,NATS0000029827,62.49,.00,278496,572020003
120,RI,INV157227,07/09/2024,NATS0000029905,2216.88,.00,278496,572020003
120,RI,INV157229,07/09/2024,dcuni07934,3691.59,.00,108003,572036578
120,RI,INV157230,07/09/2024,NATS0000029811,263.79,.00,278496,572020003
120,RI,INV157233,07/09/2024,064218,918.20,.00,694014,694000014
120,RI,INV157235,07/09/2024,B02950002753,814.33,.00,499301,295003095
120,RI,INV157251,07/09/2024,00311352564,224.42,.00,707655,707001655
120,RI,INV157291,07/09/2024,B04610051138,52.12,.00,556807,461556807
120,RI,INV157305,07/09/2024,B04610051309,1220.66,.00,556807,461556807
120,RI,INV157322,07/09/2024,1030,231.21,.00,499301,295001030
120,RI,INV157396,07/09/2024,57506253,3221.90,.00,391275,438020348
120,RI,INV157403,07/09/2024,B04610051274,1078.47,.00,309253,461309253
120,RI,INV157405,07/09/2024,B02950002752,2285.95,.00,499301,295003395
120,RI,INV157411,07/09/2024,57500673,1352.69,.00,792426,440026831
120,RI,INV157426,07/09/2024,57500173,364.16,.00,449056,449031056
120,RI,INV157453,07/09/2024,B04610051250,1307.51,.00,407301,461021042
120,RI,INV157468,07/09/2024,B04610051299,1904.63,.00,326180,461326180
120,RI,INV157470,07/09/2024,B04610051308,2035.33,.00,461130,461021030
120,RI,INV157503,07/09/2024,B04610051189,38.96,.00,406315,461406315
120,RI,INV157521,07/09/2024,- None -,696.49,.00,406315,461406315
120,RI,INV157525,07/09/2024,B04610051294,292.49,.00,406315,461406315
120,RI,INV157531,07/09/2024,B04610051307,1589.00,.00,739888,461739888
120,RI,INV157564,07/09/2024,B04610051303,1842.25,.00,914103,461021117
120,RI,INV157566,07/09/2024,57010265,559.40,.00,449460,
120,RI,INV157567,07/09/2024,B02950002749,1029.27,.00,499301,295003020
120,RI,INV157583,07/09/2024,ORIOL07829,2356.90,.00,572757,572061757
120,RI,INV157584,07/09/2024,ORIOL07875,500.16,.00,572757,572061757
120,RI,INV157592,07/09/2024,57497389,6250.34,.00,432018,432053003
120,RI,INV157594,07/09/2024,ORIOL07864,5352.04,.00,572757,572061757
120,RI,INV157604,07/09/2024,B02950002751,1443.05,.00,499301,295003750
120,RI,INV157680,07/09/2024,B04610051234,282.44,.00,403860,461148083
120,RI,INV157681,07/09/2024,B04610051224,73.44,.00,461471,461134471
120,RI,INV157683,07/09/2024,B04610051216,145.08,.00,545311,461545311
120,RI,INV157686,07/09/2024,B04610051231,841.22,.00,403860,461148083
120,RI,INV157692,07/09/2024,B04610051283,89.69,.00,461108,461161108
120,RI,INV157713,07/09/2024,B05540000661,1076.09,.00,5540133,554000133
120,RI,INV157715,07/09/2024,B05540000653,1121.29,.00,5540124,554000124
120,RI,INV157716,07/09/2024,B05540000655,2252.88,.00,5540113,554000113
120,RI,INV157718,07/09/2024,B05540000656,1013.34,.00,5540140,554000140
120,RI,INV157719,07/09/2024,B05540000654,1004.16,.00,5540120,554000120
120,RI,INV157720,07/09/2024,B05540000650,324.57,.00,5540146,554000146
120,RI,INV157721,07/09/2024,B05540000652,735.23,.00,5540154,554000154
120,RI,INV158245,07/09/2024,B04610051300,42.80,.00,461179,461033179
120,RI,INV158259,07/09/2024,B05540000660,998.21,.00,5540123,554000123
120,RI,INV158261,07/09/2024,B05540000662,547.55,.00,5540118,554000118
120,RI,INV157617,07/10/2024,same day,37.82,.00,326180,461326180
120,RI,INV157618,07/10/2024,same day,37.82,.00,407301,461021042
120,RI,INV157619,07/10/2024,same day,37.82,.00,309253,461309253
120,RI,INV157723,07/10/2024,57453058,1517.18,.00,449402,
120,RI,INV157726,07/10/2024,B04610049393,12.76,.00,765955,461023327
120,RI,INV157732,07/10/2024,B04610051232,756.74,.00,461004,461023502
120,RI,INV157737,07/10/2024,57500257,4750.90,.00,449302,449352802
120,RI,INV157738,07/10/2024,57509863,3717.10,.00,449402,
120,RI,INV157744,07/10/2024,3535583,394.58,.00,646053,323393940
120,RI,INV157747,07/10/2024,B04610051339,20.22,.00,765955,461023327
120,RI,INV157748,07/10/2024,57508500,12715.36,.00,449618,449054618
120,RI,INV157756,07/10/2024,B04610051332,721.94,.00,765955,461023327
120,RI,INV157760,07/10/2024,57516682,2301.63,.00,449010,449010000
120,RI,INV157769,07/10/2024,B04610051336,667.14,.00,772617,461772617
120,RI,INV157780,07/10/2024,B04610051347,1055.06,.00,272618,461023602
120,RI,INV157797,07/10/2024,B04610051342,1066.02,.00,272617,461023666
120,RI,INV157804,07/10/2024,B04610051333,922.61,.00,367090,461022901
